age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
29.0,Private,143938,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,52.0,United-States,0.0
26.0,Private,272591,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,20.0,United-States,0.0
31.0,Private,312372,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,45.0,United-States,1.0
29.0,?,172270,HS-grad,9.0,Separated,?,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0.0
22.0,Private,342414,10th,6.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,30.0,United-States,0.0
28.0,Local-gov,123886,HS-grad,9.0,Never-married,Handlers-cleaners,Other-relative,Black,Male,0.0,0.0,40.0,United-States,0.0
28.0,Local-gov,398130,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,,45.0,United-States,0.0
20.0,Private,142989,Some-college,10.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,24.0,United-States,0.0
58.0,Private,331539,HS-grad,9.0,Never-married,Sales,Other-relative,Black,Female,0.0,0.0,40.0,United-States,0.0
23.0,Private,225156,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,96.0,United-States,1.0
34.0,Private,311863,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
32.0,Private,170682,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,Other,Male,0.0,0.0,40.0,United-States,1.0
19.0,Private,96178,9th,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,0.0
18.0,?,37932,HS-grad,9.0,Never-married,?,Own-child,White,Male,0.0,0.0,40.0,United-States,0.0
35.0,Local-gov,198126,11th,7.0,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0.0,0.0,32.0,United-States,1.0
21.0,Private,344275,HS-grad,,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,0.0
20.0,?,112497,Some-college,10.0,Never-married,?,Own-child,White,Male,-1539.546026543522,0.0,30.0,United-States,0.0
49.0,Private,178487,7th-8th,4.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
34.0,Private,55395,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,60.0,?,1.0
37.0,Private,131239,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,0.0
36.0,Private,104772,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,1669.0,40.0,United-States,1.0
44.0,Private,427320,Assoc-voc,11.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
39.0,Local-gov,73296,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,,United-States,0.0
36.0,Self-emp-not-inc,216853,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,3908.0,0.0,40.0,United-States,0.0
53.0,Private,259757,Bachelors,13.0,Divorced,Other-service,Not-in-family,Black,Male,3325.0,0.0,40.0,United-States,0.0
34.0,?,200734,11th,7.0,Never-married,?,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,0.0
24.0,Private,87515,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,37.0,United-States,0.0
40.0,Private,161245,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,51.81314191600782,United-States,0.0
47.0,Private,262024,HS-grad,9.0,Separated,Priv-house-serv,Not-in-family,Black,Female,0.0,0.0,50.0,Nicaragua,0.0
19.0,?,287681,HS-grad,9.0,Never-married,?,Own-child,White,Male,0.0,0.0,44.0,Germany,0.0
18.0,Private,303601,11th,7.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,8.0,United-States,0.0
32.0,Private,365410,HS-grad,9.0,Never-married,Other-service,Own-child,Black,Male,,0.0,38.0,United-States,0.0
21.0,Private,394356,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,Mexico,0.0
27.0,Private,263150,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
58.0,?,86618,Some-college,10.0,Separated,?,Other-relative,White,Female,0.0,0.0,99.0,United-States,1.0
29.0,Self-emp-not-inc,120277,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
34.0,Private,90393,Some-college,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,45.0,United-States,0.0
45.0,State-gov,79078,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,38.70752371191037,United-States,1.0
43.0,Private,197344,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,45.0,United-States,1.0
63.0,Federal-gov,120998,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,48.0,United-States,0.0
26.0,Self-emp-inc,37522,HS-grad,9.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0.0
42.0,State-gov,96321,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
21.0,Private,217302,Some-college,11.150849157888215,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,20.0,United-States,0.0
36.0,Private,137109,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,50.0,United-States,1.0
44.0,Private,227823,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
18.0,Private,22149,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,30.0,United-States,0.0
69.0,Private,176900,10th,6.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,16.0,United-States,0.0
,Private,154368,Assoc-acdm,12.0,Divorced,Adm-clerical,Own-child,White,Female,0.0,0.0,70.0,United-States,0.0
37.0,Private,183445,HS-grad,9.0,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Male,0.0,0.0,18.0,United-States,0.0
39.0,Private,193537,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States,0.0
57.0,Private,313873,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
28.0,Private,34186,HS-grad,9.0,Separated,Priv-house-serv,Own-child,White,Female,0.0,0.0,40.0,Guatemala,1.0
23.0,Private,271807,HS-grad,9.0,Never-married,Adm-clerical,Own-child,Black,Male,0.0,0.0,20.0,United-States,0.0
20.0,Private,46449,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,30.0,United-States,0.0
46.0,Private,128065,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
44.0,State-gov,176486,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,16.0,United-States,0.0
67.0,?,191072,Bachelors,13.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,10.0,United-States,0.0
31.0,Private,34452,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,0.0
24.0,Private,123253,Bachelors,13.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.0
54.0,Private,113461,Bachelors,13.0,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,35.0,United-States,0.0
28.0,Private,116267,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,0.0
30.0,State-gov,30433,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,0.0
42.0,Private,198512,HS-grad,7.951090116352526,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
17.0,Private,131826,12th,7.350413508306613,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,15.0,Columbia,0.0
32.0,Private,129764,Bachelors,13.0,Never-married,Tech-support,Other-relative,White,Female,0.0,0.0,72.0,United-States,0.0
,Private,49398,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.0
49.0,Self-emp-inc,292285,Prof-school,15.0,Widowed,Prof-specialty,Unmarried,White,Male,99999.0,0.0,50.0,United-States,1.0
35.0,Private,91726,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45.0,United-States,0.0
32.0,Private,178282,Bachelors,13.0,Separated,Prof-specialty,Not-in-family,White,Male,10520.0,,40.0,United-States,1.0
17.0,Local-gov,227458,11th,7.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,25.0,United-States,0.0
61.0,Federal-gov,183470,Masters,14.0,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
56.0,Private,275446,HS-grad,9.0,Widowed,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,0.0
50.0,Private,328013,HS-grad,9.0,Never-married,Exec-managerial,Unmarried,White,Male,0.0,0.0,51.0,United-States,0.0
32.0,Private,382688,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,42.0,United-States,0.0
41.0,Private,122988,Some-college,10.0,Separated,Machine-op-inspct,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,0.0
41.0,Private,175537,Masters,14.0,Never-married,Prof-specialty,Not-in-family,Black,Male,0.0,0.0,65.0,United-States,0.0
19.0,Private,256278,10th,6.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,20.0,United-States,0.0
18.0,Private,161153,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,20.0,United-States,0.0
25.0,Private,48189,Bachelors,13.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,40.0,United-States,0.0
21.0,Private,186531,HS-grad,9.0,Never-married,Other-service,Other-relative,Other,Female,0.0,0.0,35.0,El-Salvador,0.0
34.0,Private,96866,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
31.0,Private,117555,9th,5.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,65.0,United-States,0.0
36.0,Private,98549,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,0.0
19.0,Private,101782,Some-college,10.0,Never-married,Other-service,Other-relative,White,Female,0.0,0.0,30.0,United-States,0.0
35.0,Private,234753,Assoc-acdm,12.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,45.0,United-States,0.0
18.0,?,59469,HS-grad,9.0,Never-married,?,Own-child,White,Female,0.0,1602.0,35.0,United-States,0.0
39.0,Private,614113,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.0
30.0,Private,203505,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,34.0,United-States,1.0
59.0,Private,128365,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
28.0,Private,36990,Some-college,10.0,Separated,Adm-clerical,Unmarried,Black,Female,0.0,0.0,30.0,United-States,0.0
47.0,Private,303240,Doctorate,16.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,23.0,United-States,0.0
27.0,Private,217043,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Male,-4446.169808228582,0.0,40.0,United-States,0.0
56.0,Private,176079,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,52.0,United-States,1.0
18.0,Private,266047,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,0.0
76.0,?,285890,10th,6.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,15.0,United-States,0.0
56.0,Private,70261,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,15024.0,0.0,24.0,United-States,0.0
40.0,Self-emp-inc,214236,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,65.0,United-States,1.0
39.0,Self-emp-inc,143385,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,40.0,Haiti,1.0
24.0,Private,150507,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,0.0
23.0,Private,292264,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.0
36.0,Self-emp-not-inc,110861,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,0.0
55.0,Private,225064,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
23.0,Private,154120,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
39.0,Self-emp-inc,34465,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
,Private,89598,HS-grad,9.0,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,0.0
32.0,Private,183668,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,Trinadad&Tobago,0.0
17.0,Private,189382,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,32.0,United-States,0.0
29.0,Private,165103,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,2057.0,35.0,United-States,0.0
54.0,Private,44216,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
37.0,Private,150471,Assoc-acdm,12.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,1504.0,40.0,United-States,1.0
67.0,?,32627,Bachelors,13.0,Married-civ-spouse,?,Husband,White,Male,0.0,2174.0,50.0,United-States,0.0
48.0,Private,153109,Masters,14.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,20.0,United-States,0.0
17.0,Private,352451,10th,6.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,25.0,United-States,0.0
41.0,Private,176716,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
43.0,Self-emp-not-inc,171850,Assoc-acdm,12.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,60.0,United-States,0.0
29.0,Private,260496,HS-grad,9.0,Never-married,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0.0
43.0,Private,154410,Bachelors,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,,United-States,1.0
46.0,Federal-gov,23500,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,42.0,United-States,0.0
42.0,Private,178312,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,Black,Female,0.0,0.0,40.0,United-States,0.0
36.0,Private,62593,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1902.0,40.0,United-States,1.0
31.0,Self-emp-not-inc,123291,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,75.0,United-States,0.0
60.0,Private,313817,11th,7.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1902.0,70.0,United-States,0.0
50.0,Private,229270,Assoc-voc,11.0,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,1.0
30.0,Private,212027,Some-college,10.0,Separated,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
22.0,Private,259532,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
57.0,State-gov,213258,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0.0,1579.0,37.0,United-States,0.0
43.0,Private,316337,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,Black,Male,0.0,0.0,38.0,United-States,0.0
58.0,Private,179123,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,,United-States,0.0
26.0,Local-gov,191765,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,0.0
26.0,Private,188877,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,1.0
38.0,Private,55395,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,50.0,United-States,1.0
26.0,Private,161051,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,Scotland,0.0
59.0,Self-emp-inc,241844,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
41.0,Private,232142,Some-college,10.0,Married-spouse-absent,Other-service,Unmarried,White,Male,0.0,0.0,40.0,United-States,0.0
21.0,Private,311534,Some-college,10.0,Never-married,Tech-support,Own-child,Black,Female,0.0,0.0,4.0,United-States,0.0
30.0,Private,128986,HS-grad,9.0,Separated,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,40.0,United-States,0.0
36.0,Private,67019,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,80.0,United-States,0.0
43.0,Private,208826,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,104.65115426120168,44.0,United-States,1.0
68.0,Self-emp-not-inc,256813,7th-8th,4.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,30.0,United-States,0.0
18.0,Private,160919,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,30.0,United-States,0.0
23.0,Private,107584,Bachelors,13.0,Never-married,Exec-managerial,Unmarried,White,Female,0.0,0.0,30.0,United-States,0.0
43.0,Private,159472,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1902.0,40.0,United-States,1.0
44.0,Private,408318,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,30.0,United-States,0.0
43.0,Private,194956,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55.0,United-States,0.0
59.0,Self-emp-inc,21764,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
35.0,Private,277347,7th-8th,4.0,Married-spouse-absent,Other-service,Not-in-family,White,Male,0.0,0.0,25.0,Mexico,0.0
61.0,Private,104455,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
52.0,State-gov,117584,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
37.0,Private,131288,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
57.0,Private,99014,Some-college,10.0,Married-spouse-absent,Sales,Own-child,Asian-Pac-Islander,Female,0.0,0.0,90.0,United-States,1.0
30.0,Private,141003,Masters,14.0,Never-married,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,20.0,United-States,0.0
38.0,Private,344014,Assoc-voc,11.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0.0
46.0,Private,175600,Some-college,10.727337803695212,Divorced,Other-service,Own-child,White,Female,0.0,0.0,35.0,United-States,0.0
22.0,Private,240504,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,0.0
64.0,Private,174436,Some-college,10.0,Divorced,Tech-support,Unmarried,Black,Female,0.0,1741.0,40.0,United-States,1.0
45.0,Private,194869,Assoc-voc,11.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0.0
31.0,Local-gov,164901,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.0,1902.0,50.0,United-States,0.0
20.0,Private,72886,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,60.0,United-States,0.0
29.0,Private,130126,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,35.0,United-States,0.0
23.0,Private,196514,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,20.0,United-States,0.0
62.0,Private,103651,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0.0,40.0,United-States,0.0
41.0,Self-emp-inc,261419,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
42.0,Self-emp-inc,206339,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,841.0434443865773,0.0,40.0,United-States,0.0
31.0,Private,445365,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
25.0,Private,227466,Bachelors,13.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,50.0,United-States,1.0
61.0,Private,96854,10th,6.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
27.0,Private,163595,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
40.0,Private,181096,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,50.0,United-States,0.0
49.0,Private,95984,HS-grad,9.810569374467814,Divorced,Other-service,Unmarried,White,Male,0.0,0.0,40.0,United-States,0.0
21.0,Private,472517,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0.0
22.0,State-gov,60751,Bachelors,13.0,Never-married,Prof-specialty,Own-child,Black,Male,0.0,0.0,20.0,United-States,0.0
24.0,Private,107302,Assoc-voc,12.448825311309099,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,55.0,United-States,0.0
37.0,Private,106501,Assoc-voc,11.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,4.0,United-States,0.0
46.0,Local-gov,32732,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
35.0,Private,174789,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
41.0,Private,301628,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,50.0,United-States,0.0
,Private,27436,Some-college,10.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
34.0,Self-emp-inc,93977,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,0.0
39.0,Private,139127,Some-college,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
29.0,Private,258231,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,35.0,United-States,0.0
24.0,Private,136309,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
54.0,Private,266433,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.0
28.0,Private,140363,Some-college,10.89834690563244,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.0
25.0,Self-emp-not-inc,179715,11th,7.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,0.0
50.0,Private,204816,Some-college,10.0,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.0
59.0,Private,35520,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,42.0,United-States,1.0
58.0,Private,101320,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,47.0,United-States,1.0
55.0,Private,210857,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
58.0,Private,60949,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,7688.0,0.0,40.0,United-States,1.0
51.354792638541966,Private,139095,Bachelors,13.0,Separated,Prof-specialty,Unmarried,White,Female,0.0,0.0,42.0,United-States,1.0
40.0,Private,233493,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,50.0,United-States,0.0
40.0,Self-emp-not-inc,176249,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
57.0,Local-gov,187746,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,0.0
46.0,Private,49593,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,1579.0,40.0,United-States,0.0
36.0,Private,240160,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,1590.0,40.0,United-States,0.0
29.0,Private,76286,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,0.0
32.0,Private,65225,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,Black,Female,,0.0,40.0,United-States,0.0
24.0,Self-emp-not-inc,225330,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,35.0,United-States,0.0
63.0,Private,101562,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0.0,0.0,40.0,India,1.0
23.0,Private,27539,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,15.0,United-States,0.0
36.0,Private,227311,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,0.0
31.0,Private,51260,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,50.0,United-States,1.0
52.0,Self-emp-not-inc,256609,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,2657.2973186533363,0.0,72.0,United-States,1.0
59.207080275007094,Local-gov,123939,10th,6.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,0.0
29.0,?,203182,HS-grad,9.0,Never-married,?,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,1.0
31.0,Private,111128,HS-grad,9.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,,0.0,40.0,Mexico,0.0
35.0,Local-gov,112451,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.0
24.0,Federal-gov,177461,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,2174.0,0.0,40.0,United-States,0.0
38.0,Private,332155,Some-college,10.0,Divorced,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,0.0
42.0,Private,178983,HS-grad,9.0,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,1.0
44.0,?,199392,Some-college,10.0,Divorced,?,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,50.0,United-States,0.0
24.0,Private,311015,HS-grad,9.0,Never-married,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,20.0,United-States,0.0
